11.9,16.3,0.9,39.3
11.3,16,2.8,39.3
11.1,15.9,0.5,39.3
10.7,15.5,0.6,39.3
11,15.8,0.5,39.3
12,16.4,0.6,39.3
11.3,16.1,0.4,39.3
11.3,16.1,3.3,39.3
10.9,15.7,0.5,39.3
11.3,16,0.8,39.3
12.1,16.5,0.7,39.3
10.6,15.3,2.6,39.3
11.4,16.2,3.3,39.3
11.1,15.9,0.5,39.3
11.4,16.2,0.9,39.3
12.3,16.7,1,39.3
10.7,15.5,0.4,39.3
10.7,15.4,0.8,39.3
11.2,16,0.5,39.3
11.5,16.3,0.7,39.3
12.2,16.6,0.2,39.3
10.8,15.6,0.6,39.3
10.8,15.6,0.4,39.3
11.4,16.1,3.4,39.3
10.6,15.4,0.4,39.3
12.1,16.5,0.2,39.3
11,15.8,0.5,39.3
10.9,15.7,0.5,39.3
11.5,16.3,3.3,39.3
10.7,15.4,1.5,39.3
11.2,15.8,0.1,39.3
11.2,15.9,0.9,39.3
11.1,15.9,0.4,39.3
10.7,15.5,0.6,39.3
10.8,15.6,0.5,39.3
11.2,15.8,0.1,39.3
11.3,16.1,0.6,39.3
11.3,16.1,0.4,39.3
10.9,15.6,0.5,39.3
11,15.8,0.6,39.3
11.2,15.8,2.6,39.3
11.4,16.2,2.7,39.3
11.6,16.3,4.4,39.3
11,15.8,0.6,39.3
11.1,15.9,3.3,39.3
11.5,16.3,0.7,39.3
11.9,16.3,0.8,39.3
11.2,15.9,0.5,39.3
11.4,16.1,0.9,39.3
10.7,15.4,0.4,39.3
12,16.4,0.8,39.3
11.2,16,0.6,39.3
11.5,16.3,1.1,39.3
10.7,15.5,0.4,39.3
11.4,16.2,1.5,39.3
12.1,16.6,0.6,39.3
10.7,15.4,0.5,39.3
10.9,15.6,0.3,39.3
10.6,15.4,0.5,39.3
12.2,16.6,1,39.3
10.8,15.6,0.5,39.3
11,15.8,0.5,39.3
10.8,15.5,0.5,39.3
11,15.8,1,39.3
11.2,16,3.4,39.3
10.9,15.7,0.5,39.3
11.2,15.9,0.5,39.3
11.4,16.2,1,39.3
11.3,16.1,3.4,39.3
11.1,15.9,0.5,39.3
10.5,15.3,0.6,39.3
11.5,16.2,3.4,39.3
11.3,16,1.4,39.3
10.7,15.5,0.5,39.3
10.7,15.4,0.7,39.3
11.7,16.2,6.2,39.3
10.9,15.6,0.5,39.3
10.8,15.6,0.5,39.3
11.8,16.3,2.2,39.3
11.1,15.8,0.6,39.3
11,15.7,0.6,39.3
12,16.4,0.7,39.3
11.2,16,0.5,39.3
12.2,16.6,0.2,39.3
11.3,16.1,3.3,39.3
11.1,15.9,0.5,39.3
11.2,15.8,2.6,39.3
12.1,16.5,0.6,39.3
12.1,16.5,1.6,39.3
11.5,16.3,3.3,39.3
11.2,16,1.7,39.3
11.2,15.8,2.6,39.3
12.2,16.7,0.7,39.3
11.2,15.9,0.2,39.3
10.7,15.4,0.6,39.3
11.3,16.1,0.5,39.3
11.2,15.8,2.6,39.3
12.2,16.6,0.2,39.3
11.2,15.8,1.4,39.3
10.6,15.3,0.4,39.3
12.1,16.5,0.2,39.3
10.8,15.6,0.5,39.3
11.2,15.8,2.6,39.3
11.2,15.8,2.6,39.3
10.7,15.5,0.4,39.3
11.2,15.8,0.1,39.3
11,15.8,0.5,39.3
11.2,15.8,2.8,39.3
11.2,15.8,0.1,39.3
11.2,15.9,0.5,39.3
11.2,15.8,2.6,39.3
11.2,15.8,2.6,39.3
11.2,15.8,2.7,39.3
11.2,16,0.9,39.3
11.2,15.9,3.2,39.3
11.2,15.8,2.8,39.3
11.2,15.8,2.6,39.3
11.4,16.1,0.7,39.3
11.2,15.8,2.6,39.3
11.2,15.8,2.6,39.3
11.2,15.8,2.5,39.3
10.6,15.4,0.5,39.3
11.2,15.8,2.6,39.3
11.2,15.8,2.5,39.3
11.2,15.8,2.6,39.3
10.7,15.5,0.7,39.3
11.2,15.8,2.6,39.3
11.2,15.9,2.6,39.3
10.9,15.7,0.7,39.3
11.2,15.8,2.5,39.3
11.2,15.8,2.6,39.3
11.2,15.9,6.4,39.3
11.2,15.8,2.6,39.3
11.1,15.8,0.5,39.3
11.2,15.8,2.7,39.3
11.2,15.9,2.6,39.3
11.2,15.8,2.6,39.3
11.2,16,1.4,39.3
11.2,15.8,2.7,39.3
11.2,15.9,2.6,39.3
11.2,15.8,2.6,39.3
11.4,16.2,1.7,39.3
11.2,15.9,2.6,39.3
11.3,15.9,2.7,39.3
11.2,15.8,2.6,39.3
10.9,15.5,2.6,39.3
11.2,15.9,2.5,39.3
11.2,15.8,2.6,39.3
11.3,15.9,2.6,39.3
12,16.4,0.6,39.3
11.2,15.9,3,39.3
11.2,15.8,2.7,39.3
11.3,15.9,2.6,39.3
12,16.5,0.7,39.3
11.2,15.9,2.6,39.3
11.3,15.9,2.6,39.3
11.2,15.9,2.6,39.3
12.2,16.6,0.6,39.3
11.2,15.9,2.5,39.3
11.3,15.9,2.6,39.3
11.2,15.8,2.6,39.3
12.2,16.6,0.8,39.3
11.3,15.9,2.5,39.3
11.3,15.9,3.3,39.3
11.2,15.9,2.6,39.3
12.1,16.5,0.9,39.3
11.3,15.9,2.8,39.3
11.3,15.9,2.5,39.3
11.2,15.9,2.6,39.3
11.2,15.8,0.5,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.5,39.3
11.3,15.9,3.3,39.3
11.2,15.8,0.2,39.3
11.3,15.9,2.5,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.6,39.3
11.2,15.8,2.7,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.6,39.3
11.2,15.8,2.6,39.3
11.3,15.9,2.8,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.6,39.3
11.2,15.8,2.6,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.5,39.3
11.3,15.9,2.6,39.3
11.2,15.8,2.7,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.5,39.3
11.2,15.8,2.8,39.3
11.3,15.9,2.5,39.3
11.2,15.8,2.7,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.7,39.3
11.2,15.8,2.7,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.6,39.3
11.2,15.8,2.6,39.3
11.3,15.9,2.5,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.6,39.3
11.2,15.8,3.5,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.6,39.3
11.2,15.8,2.6,39.3
11.4,16,3,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.6,39.3
11.2,15.8,2.7,39.3
11.3,15.9,2.8,39.3
11.4,16,2.6,39.3
11.2,15.9,2.6,39.3
11.3,15.9,2.6,39.3
11.4,16,2.6,39.3
11.2,15.9,2.8,39.3
11.3,15.9,2.6,39.3
11.4,16,2.6,39.3
11.2,15.9,2.6,39.3
11.3,15.9,2.6,39.3
11.2,15.9,2.8,39.3
11.4,16,2.6,39.3
11.4,16,2.8,39.3
11.3,15.9,3.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.3,15.9,2.8,39.3
11.4,16,2.5,39.3
11.4,16,2.5,39.3
11.3,15.9,2.6,39.3
11.4,16,2.5,39.3
11.3,15.9,2.8,39.3
11.4,16,2.7,39.3
11.3,15.9,2.5,39.3
11.4,16,2.6,39.3
11.3,15.9,3,39.3
11.4,16,2.6,39.3
11.3,15.9,2.6,39.3
11.4,16,2.7,39.3
11.3,15.9,2.7,39.3
11.4,16,2.8,39.3
11.3,15.9,2.7,39.3
11.4,16,2.6,39.3
11.3,15.9,2.8,39.3
11.4,16,2.6,39.3
11.3,15.9,2.5,39.3
11.4,16,2.6,39.3
11.3,15.9,2.8,39.3
11.4,16,2.7,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.8,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.6,39.3
11.4,16,2.7,39.3
11.4,16,2.5,39.3
11.4,16,3.1,39.3
11.3,15.9,2.6,39.3
11.4,16,2.6,39.3
11.3,15.9,2.6,39.3
11.4,16,2.6,39.3
11.3,15.9,2.6,39.3
11.4,16,2.6,39.3
11.3,15.9,2.8,39.3
11.4,16,2.8,39.3
11.3,15.9,2.6,39.3
11.4,16,2.5,39.3
11.3,15.9,2.7,39.3
11.4,16,2.6,39.3
11.3,15.9,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.3,15.9,2.8,39.3
11.3,15.9,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.6,39.3
11.4,16,2.8,39.3
11.4,16,3.4,39.3
11.4,16,2.7,39.3
11.4,16,2.7,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.8,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.7,39.3
11.4,16,2.8,39.3
11.4,16,2.8,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
12.3,16.7,4.6,39.3
11.4,16,2.6,39.3
12.1,16.7,2.5,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
12.1,16.7,2.6,39.3
11.4,16,2.7,39.3
12.1,16.7,2.5,39.3
11.4,16,2.6,39.3
12.1,16.7,2.5,39.3
11.4,16,2.6,39.3
12.1,16.7,2.5,39.3
11.4,16,2.6,39.3
12.1,16.7,2.8,39.3
12.1,16.7,2.5,39.3
11.4,16,2.7,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
11.4,16,2.5,39.3
12.1,16.7,2.7,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.5,39.3
12.2,16.7,2.8,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,3.3,39.3
12.2,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.6,39.3
11.4,16,2.7,39.3
11.4,16,3,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.7,39.3
11.4,16,2.5,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.7,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.7,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,3.1,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.8,39.3
11.4,16,2.6,39.3
11.4,16,2.7,39.3
11.4,16,2.7,39.3
13,16.7,5.2,39.3
12.8,16.7,10.1,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.7,39.3
12.1,16.7,3,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.7,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.7,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.9,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.2,16.7,2.8,39.3
12.2,16.7,2.8,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.6,39.3
12.2,16.7,2.7,39.3
12.2,16.7,2.5,39.3
12.2,16.7,2.5,39.3
12.2,16.7,2.5,39.3
12.1,16.7,2.7,39.3
12.2,16.7,2.5,39.3
12.2,16.7,2.6,39.3
12.2,16.7,2.6,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,3,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.2,16.7,1.2,39.3
12.1,16.7,2.4,39.3
13.2,17.3,0.2,39.3
14.7,16.5,1.8,39.3
13.2,17.3,0.4,39.3
13.2,17.3,0.2,39.3
10.9,15.6,0.5,39.3
11,15.8,0.5,39.3
11.2,15.9,1.4,39.3
11.4,16.1,0.8,39.3
18,15.5,3.5,39.3
11.9,16.4,0.7,39.3
12,16.4,0.7,39.3
12.2,16.6,0.7,39.3
12.2,16.6,0.2,39.3
12.2,16.6,0.2,39.3
12.1,16.5,2.8,39.3
11.2,15.9,0.1,39.3
11.2,15.8,2.6,39.3
11.2,15.8,2.6,39.3
11.2,15.8,2.6,39.3
11.2,15.8,2.6,39.3
11.2,15.8,2.5,39.3
11.2,15.8,2.5,39.3
11.2,15.8,2.8,39.3
11.2,15.8,2.6,39.3
11.2,15.8,2.6,39.3
11.2,15.8,2.6,39.3
11.4,16,2.5,39.3
11.2,15.8,2.6,39.3
11.2,15.9,2.5,39.3
11.4,16,3.1,39.3
11.4,16,2.6,39.3
11.4,16,2.8,39.3
11.4,16,2.5,39.3
11.4,16,2.7,39.3
11.4,16,2.6,39.3
11.2,15.8,2.6,39.3
11.2,15.8,2.6,39.3
11.2,15.9,2.6,39.3
11.2,15.9,2.8,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.6,39.3
11.3,15.9,3,39.3
11.4,16,2.8,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.5,39.3
11.3,15.9,2.5,39.3
11.3,15.9,2.5,39.3
11.3,15.9,2.5,39.3
11.4,16,2.6,39.3
11.3,15.9,2.6,39.3
11.3,15.9,2.5,39.3
11.3,15.9,2.6,39.3
11.4,16,2.8,39.3
11.3,15.9,2.5,39.3
11.4,16,2.6,39.3
11.3,15.9,2.6,39.3
11.4,16,2.8,39.3
11.3,15.9,2.6,39.3
11.4,16,2.5,39.3
11.3,15.9,2.6,39.3
11.4,16,3,39.3
11.3,15.9,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.8,39.3
11.3,15.9,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.7,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.7,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.5,39.3
12.3,16.4,7.1,39.3
11.4,16,2.6,39.3
12.1,16.7,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.5,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
11.4,16,2.7,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.6,39.3
11.4,16,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.7,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.4,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.5,39.3
12.2,16.7,2.7,39.3
12.2,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.2,16.7,2.9,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.2,16.7,2.5,39.3
12.1,16.7,2.6,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.2,16.7,2.6,39.3
12.2,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
13.1,17.3,0.2,39.3
12.1,16.7,2.5,39.3
12.2,16.7,2.5,39.3
13.1,17.3,0.2,39.3
12.1,16.7,2.5,39.3
13.3,17.5,0.6,39.3
12.1,16.7,2.5,39.3
12.1,16.7,2.5,39.3
13.4,17.6,0.7,39.3
13.1,16.8,9.8,39.3
13.2,17.3,0.3,39.3
13.2,17.4,0.2,39.3
13.1,17.3,0.2,39.3
13.1,17.3,0.2,39.3
13.4,17.6,0.7,39.3
12.7,16.9,0.6,39.3
12.2,16.7,2.5,39.3
12.1,16.7,2.5,39.3
13.5,17.7,0.8,39.3
12.9,17,0.7,39.3
12.5,16.7,3.6,39.3
12.8,17,0.7,39.3
13,17.2,0.6,39.3
12.1,16.5,2.4,39.3
13,17.1,0.6,39.3
13.2,17.3,0.6,39.3
13.2,17.3,0.2,39.3
13.1,17.3,0.6,39.3
12.2,16.7,2.5,39.3
13.3,17.5,0.6,39.3
13.1,17.3,0.2,39.3
13.3,17.4,0.7,39.3
13.5,17.7,0.7,39.3
12.1,16.7,2.5,39.3
13.4,17.6,0.6,39.3
12.8,17,0.7,39.3
13.1,17.3,0.2,39.3
12.1,16.7,2.4,39.3
13.1,17.3,0.2,39.3
13.6,17.8,1.6,39.3
12.9,17.1,0.6,39.3
13.3,17.5,1,39.3
12.1,16.7,2.5,39.3
12.9,17,0.6,39.3
13.1,17.2,0.7,39.3
13.5,17.6,0.7,39.3
12.1,16.7,2.5,39.3
13,17.2,0.7,39.3
13.3,17.4,0.6,39.3
12.7,16.9,0.6,39.3
12.1,16.7,2.5,39.3
13.2,17.3,0.8,39.3
13.6,17.7,0.6,39.3
12.1,16.7,2.5,39.3
12.9,17.1,0.6,39.3
13.5,17.6,11.7,39.3
13.2,17.4,1.4,39.3
13.7,17.9,0.7,39.3
12.5,16.7,6,39.3
13.1,17.2,0.9,39.3
13.7,17.8,0.7,39.3
13.1,17.3,2.1,39.3
13.4,17.6,0.7,39.3
13.2,17.4,0.7,39.3
13.1,17.2,0.7,39.3
13.1,17.2,1.6,39.3
13.2,17.4,0.4,39.3
12.7,16.9,2.1,39.3
13.4,17.5,0.7,39.3
10.5,13.6,50.7,53.1
13.2,17.3,0.6,39.3
9.3,16.7,16.3,44.3
10.5,13.6,50.5,53.1
13.3,17.4,0.7,39.3
12.8,17,0.7,39.3
13.1,17.3,0.2,39.3
13.3,17.4,0.7,39.3
9.6,14.8,5.9,40
13.3,17.4,0.9,39.3
13,17.2,1.1,39.3
13.5,17.7,0.6,39.3
13.1,17.3,0.2,39.3
13.3,17.4,0.6,39.3
13.2,17.3,0.7,39.3
11.6,16.3,13.7,34.5
12.9,17,1.3,39.3
13.3,17.5,0.6,39.3
13.4,17.5,0.8,39.3
13.3,17.5,1.4,39.3
13.5,17.7,0.7,39.3
13,17.1,0.6,39.3
12.1,16.5,22,34.2
13.5,17.6,0.8,39.3
12.8,16.9,0.7,39.3
13.1,17.3,0.6,39.3
13.5,17.6,0.7,39.3
13.7,17.8,0.7,39.3
12.9,17.1,0.6,39.3
13.3,17.4,0.7,39.3
13.5,17.6,0.8,39.3
13.6,17.7,0.6,39.3
13.9,16.4,59.1,57.5
12.9,17.1,0.7,39.3
13.1,17.3,0.8,39.3
13.6,17.7,1.3,39.3
12.9,17,0.6,39.3
13.6,17.8,2.8,39.3
13,17.2,0.6,39.3
13.8,17.9,0.7,39.3
13,17.1,0.6,39.3
12.9,17.1,0.6,39.3
13.2,17.3,0.6,39.3
13.2,17.3,0.5,39.3
13.1,17.3,0.7,39.3
13.1,17.2,1.1,39.3
13.2,17.4,0.7,39.3
13.4,17.5,0.7,39.3
9.6,14.9,15.7,42.9
13.3,17.4,0.7,39.3
13.2,17.4,0.7,39.3
13.3,17.4,0.7,39.3
13.4,17.6,0.7,39.3
9.7,14.8,6.8,40
13.6,17.7,0.7,39.3
13.5,17.6,0.6,39.3
13.5,17.6,1.7,39.3
13.3,17.4,0.7,39.3
13.6,17.7,0.7,39.3
13,17.1,0.7,39.3
13.7,17.8,0.7,39.3
13.4,17.5,0.6,39.3
13.7,17.8,1,39.3
12.9,17,0.5,39.3
13.1,17.3,0.8,39.3
16.2,19.2,57.4,57.3
13.1,17.2,0.7,39.3
13.5,17.7,0.7,39.3
13.1,17.2,1.1,39.3
9.5,12.9,18.8,35.3
13.2,17.3,0.7,39.3
13,17.2,0.6,39.3
13.2,17.3,0.6,39.3
13.7,17.8,0.7,39.3
9.8,13.1,16.7,35.3
10.8,13.7,11,35.3
13.2,17.4,0.6,39.3
13.2,17.3,0.7,39.3
10,15.1,15.2,42.4
13.3,17.4,1.1,39.3
13,17.1,1.4,39.3
13.3,17.4,1.5,39.3
10.9,13.9,14.1,35.3
10.6,15.5,11,34.5
13.4,17.5,0.6,39.3
12.2,14.8,17,35.3
13.5,17.5,4.3,39.3
13.5,17.6,0.7,39.3
13.1,17.2,0.6,39.3
13.3,17.4,0.8,39.3
12.6,15,18.8,35.3
13.7,17.8,0.8,39.3
13.5,17.6,0.7,39.3
12,14.6,17.1,35.3
13.6,17.8,2.3,39.3
13.2,17.4,0.7,39.3
13.5,17.6,1.4,39.3
13.8,17.9,0.7,39.3
12,14.7,14.8,35.3
12.5,15.1,17.6,35.3
13.7,17.8,2.6,39.3
13.4,17.5,0.7,39.3
13.1,17.2,0.5,39.3
13.6,17.7,0.8,39.3
13.2,17.3,0.7,39.3
12.6,15.1,14.8,35.3
13.1,17.2,0.6,39.3
13.6,15.9,20.9,35.4
13.6,17.7,0.9,39.3
13.2,17.3,1,39.3
13.3,17.4,0.6,39.3
12.9,17,1,39.3
14,16.4,17.2,35.4
10,15.2,15.2,42.2
13,17.2,0.6,39.3
13.7,15.9,1.4,35.4
16.2,19.2,57.4,57.3
13.1,17.2,1.4,39.3
13.2,17.3,0.7,39.3
13.2,17.3,1.1,39.3
13,17.1,0.6,39.3
10.7,15.5,2.6,34.5
13.2,17.3,0.7,39.3
13.8,16,1.4,35.4
13.7,15.9,0.6,35.4
13.2,17.3,0.6,39.3
13.3,17.4,1.2,39.3
13.2,17.3,1,39.3
13.4,17.5,0.7,39.3
10.2,13.3,19.1,35.3
13.3,17.4,0.8,39.3
13.9,16.2,11.5,35.4
13.8,15.8,1.7,35.4
13.3,17.5,0.7,39.3
13.5,17.6,0.7,39.3
13.3,17.5,0.8,39.3
13.6,17.7,0.7,39.3
12,14.7,38.7,35.3
13.4,17.5,0.9,39.3
14,16.1,3.2,35.4
14.5,16.5,10.4,35.4
13.5,17.6,1.6,39.3
13.5,17.6,0.7,39.3
12.9,17,1.7,39.3
12.9,17,0.8,39.3
12.6,15.1,19.1,35.3
13.6,17.7,0.7,39.3
13.7,17.8,0.8,39.3
14.9,16.9,3.1,35.4
14.5,16.5,0.8,35.4
12.9,17,0.7,39.3
13,17.2,0.6,39.3
13,17.1,0.8,39.3
12.2,14.8,14.5,35.3
13.7,17.8,2.5,39.3
13.1,17.2,1,39.3
14.7,16.7,0.9,35.4
14.5,16.5,0.5,35.4
13.1,17.2,0.7,39.3
13.1,17.2,0.7,39.3
13.2,17.3,1,39.3
13.2,17.3,0.9,39.3
12.6,15.1,15.3,35.3
13.1,17.2,0.7,39.3
14.8,16.7,1.1,35.4
13.2,17.3,0.7,39.3
14.5,16.4,2.2,35.4
10.5,13.5,18.6,35.3
13.3,17.4,0.7,39.3
13.4,17.5,0.9,39.3
13.3,17.4,0.6,39.3
14.3,16.6,7.2,35.4
13.2,17.3,1.3,39.3
14.5,16.4,0.5,35.4
14.5,16.4,0.5,35.4
13.4,17.5,1.3,39.3
13.4,17.6,0.8,39.3
11.8,14.6,6.3,35.3
13.5,17.6,1.1,39.3
13.4,17.5,0.7,39.3
13.8,16,1.3,35.4
13.2,17.4,0.7,39.3
14.5,16.5,0.7,35.4
13.5,17.6,0.6,39.3
14.7,16.6,1.4,35.4
13.6,17.7,0.7,39.3
12.2,14.8,16,35.3
14.7,16.6,0.5,35.4
13.6,17.7,0.7,39.3
13.7,17.8,0.7,39.3
15.3,17.4,11.6,35.4
13.4,17.5,0.6,39.3
13.1,17.2,0.6,39.3
14.7,16.6,0.4,35.4
13,17.1,0.6,39.3
12.1,14.7,14.6,35.3
17.6,19.5,16.6,35.4
13.7,17.9,2.6,39.3
13.2,17.3,0.7,39.3
14,16,14.3,35.4
13.5,17.6,0.8,39.3
11.1,14.3,56.1,53.3
9.8,15.2,43.8,35.3
17.4,19.4,2.2,35.4
13.2,17.3,0.6,39.3
13.2,17.3,0.6,39.3
12.6,15.1,15.1,35.3
17.4,19.3,5.6,35.4
14.8,16.7,2.2,35.4
13.2,17.2,0.6,39.3
13.3,17.4,0.8,39.3
12.9,17,0.5,39.3
11.9,14.9,19.8,35.3
30.7,34.1,17.6,35.4
13.3,17.4,0.7,39.3
13.3,17.4,0.9,39.3
14.1,16.4,1.2,35.4
17.4,19.3,1.1,35.4
14.6,16.6,0.5,35.4
13.1,17.3,0.7,39.3
13.4,17.5,0.9,39.3
13.1,17.2,0.6,39.3
12,14.7,14.8,35.3
17.4,19.3,1.4,35.4
13.5,17.6,0.7,39.3
13.5,17.5,1.2,39.3
13.7,15.8,1.9,35.4
17.6,19.4,1.3,35.4
14.8,16.7,0.5,35.4
13.3,17.4,0.7,39.3
13.2,17.4,0.7,39.3
13.6,17.7,0.8,39.3
12,14.6,14.9,35.3
17.6,19.4,1.5,35.4
13.6,17.7,0.7,39.3
13.6,17.7,0.9,39.3
14,16,1.9,35.4
14.5,16.4,1,35.4
17,18.9,1,35.4
13.4,17.5,0.7,39.3
13.4,17.5,1.3,39.3
13.7,17.8,2.6,39.3
12.2,14.8,14.6,35.3
17,18.9,0.8,35.4
13.1,17.2,1.5,39.3
11.2,14.4,56.4,53.3
13.7,17.8,2.5,39.3
15.5,17.4,5.1,35.4
17.1,19,1.1,35.4
14.5,16.5,0.5,35.4
13.6,17.7,0.7,39.3
13.6,17.7,0.7,39.3
13.2,17.3,0.6,39.3
12.6,15.1,15,35.3
13.3,15.3,50.5,55.5
11.3,13.9,3,35.4
13.2,17.3,1.1,39.3
13.2,17.3,0.6,39.3
14.8,16.7,0.5,35.4
13,17.1,1,39.3
14.7,16.6,0.6,35.4
